282,1
283,1
284,1
285,1
286,0
287,1
288,1
289,0
290,0
291,1
292,1
293,0
294,1
295,0
296,1
297,1
298,1
299,0
300,0
301,1
302,0
303,0
304,0
305,1
306,1
307,1
308,0
309,1
310,0
311,0
312,1
313,1
314,1
315,1
316,1
317,0
318,1
319,1
320,1
321,1
322,1
323,0
324,0
325,0
326,1
327,0
328,1
329,1
330,1
331,1
332,1
333,0
334,0
335,0
336,1
337,1
338,0
339,0
340,0
341,1
342,0
343,0
344,1
345,0
346,0
347,0
348,0
349,1
350,0
351,1
352,1
353,0
354,1
355,0
356,0
357,0
358,1
359,1
360,1
361,1
362,0
363,1
364,0
365,0
366,1
367,0
368,1
369,1
370,0
371,1
372,1
373,1
374,1
375,1
376,1
377,0
378,0
379,1
380,1
381,1
382,1
383,1
384,0
385,1
386,0
387,0
388,1
389,1
390,1
391,0
392,1
393,1
394,1
395,0
396,1
397,0
398,1
399,1
400,1
401,1
402,1
403,1
404,0
405,0
406,1
407,0
408,1
409,1
410,1
411,1
412,1
413,1
414,0
415,1
416,0
417,1
418,1
419,0
420,1
421,1
422,1
423,1
424,1
425,0
426,0
427,1
428,1
429,1
430,1
431,1
432,0
433,1
434,1
435,0
436,1
437,0
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,0
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,0
458,1
459,1
460,0
461,1
462,0
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,0
475,1
476,1
477,0
478,0
479,1
480,0
481,1
482,1
483,1
484,1
485,1
486,0
487,0
488,0
489,1
490,1
491,0
492,0
493,1
494,1
495,1
496,0
497,1
498,0
499,1
500,0
501,1
502,0
503,1
504,1
505,0
506,1
507,1
508,1
509,1
510,1
511,0
512,0
513,1
514,1
515,1
516,1
517,1
518,0
519,0
520,0
521,0
522,0
523,1
524,1
525,0
526,0
527,1
528,1
529,0
530,1
531,0
532,1
533,1
534,1
535,1
536,0
537,1
538,0
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,0
549,1
550,1
551,0
552,1
553,1
554,1
555,1
556,1
557,0
558,1
559,1
560,1
561,1
562,1
563,1
564,0
565,0
566,0
567,1
568,1
569,0
570,1
571,0
572,1
573,0
574,1
575,0
576,0
577,0
578,0
579,1
580,1
581,1
582,1
583,0
584,0
585,0
586,1
587,0
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,0
603,0
604,1
605,1
606,0
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,0
618,0
619,0
620,1
621,1
622,0
623,0
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,0
634,0
635,1
636,1
637,0
638,0
639,0
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,0
648,0
649,1
650,1
651,1
652,1
653,0
654,1
655,1
656,1
657,1
658,1
659,1
660,0
661,0
662,0
663,0
664,1
665,0
666,0
667,0
668,1
669,1
670,1
671,0
672,1
673,1
674,1
675,1
676,0
677,1
678,1
679,1
680,0
681,1
682,1
683,0
684,1
685,1
686,1
687,1
688,0
689,0
690,0
691,1
692,1
693,0
694,1
695,0
696,0
697,1
698,0
699,1
700,1
701,0
702,0
703,0
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,0
712,1
713,1
714,1
715,1
716,1
717,0
718,1
719,1
720,1
721,1
722,0
723,1
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,0
733,1
734,1
735,1
736,0
737,1
738,1
739,0
740,1
741,0
742,0
743,0
744,1
745,1
746,1
747,1
748,0
749,1
750,1
751,1
752,1
753,1
754,1
755,0
756,1
757,1
758,1
759,0
760,1
761,1
762,0
763,0
764,0
765,1
766,0
767,1
768,0
769,1
770,0
771,1
772,1
773,0
774,1
775,0
776,1
777,0
778,1
779,1
780,1
781,0
782,1
783,1
784,1
785,0
786,1
787,0
788,0
789,1
790,1
791,1
792,1
793,1
794,0
795,0
796,1
797,1
798,1
799,1
800,1
801,0
802,0
803,1
804,0
805,1
806,1
807,1
808,1
809,1
810,1
811,0
812,1
813,0
814,1
815,1
816,1
817,1
818,1
819,0
820,1
821,0
822,1
823,1
824,1
825,1
826,1
827,0
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,0
841,0
842,1
843,1
844,1
845,1
846,1
847,1
848,1
849,1
850,1
851,1
852,0
853,1
854,1
855,1
856,0
857,1
858,0
859,0
860,1
861,0
862,0
863,1
864,1
865,1
866,1
867,1
868,1
869,0
870,0
871,1
872,1
873,0
874,1
875,1
876,1
877,0
878,1
879,0
880,1
881,1
882,1
883,1
884,0
885,0
886,1
887,0
888,1
889,0
890,1
891,1
892,0
893,1
894,0
895,1
896,0
897,1
898,0
899,0
900,0
901,0
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,0
910,1
911,1
912,1
913,1
914,0
915,0
916,1
917,0
918,0
919,1
920,1
921,0
922,1
923,1
924,1
925,0
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,0
935,0
936,0
937,1
938,0
939,0
940,1
941,1
942,1
943,1
944,1
945,1
946,0
947,1
948,0
949,1
950,1
951,0
952,0
953,1
954,1
955,1
956,0
957,0
958,0
959,1
960,1
961,0
962,1
963,0
964,1
965,0
966,1
967,1
968,1
969,1
970,1
971,0
972,1
973,1
974,1
975,1
976,1
977,0
978,1
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,0
987,0
988,0
989,1
990,1
991,0
992,1
993,1
994,1
995,1
996,1
997,1
998,0
999,0
1000,1
1001,1
1002,1
1003,0
1004,1
1005,0
1006,1
1007,1
1008,1
1009,0
1010,1
1011,1
1012,1
1013,1
1014,0
1015,1
1016,1
1017,1
1018,1
1019,1
1020,1
1021,1
1022,0
1023,1
1024,1
1025,1
1026,1
1027,0
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,0
1036,0
1037,1
1038,1
1039,1
1040,1
1041,1
1042,0
1043,1
1044,0
1045,1
1046,0
1047,0
1048,1
1049,0
1050,0
1051,1
1052,1
1053,1
1054,0
1055,0
1056,0
1057,0
1058,1
1059,0
1060,1
1061,1
1062,0
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,0
1070,1
1071,1
1072,1
1073,1
1074,1
1075,0
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,0
1085,1
1086,1
1087,1
1088,0
1089,1
1090,0
1091,1
1092,1
1093,1
1094,1
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,1
1102,1
1103,1
1104,1
1105,1
1106,1
1107,0
1108,1
1109,0
1110,0
1111,0
1112,1
1113,0
1114,1
1115,1
1116,1
1117,0
1118,0
1119,1
1120,1
1121,1
1122,1
1123,0
1124,0
1125,1
1126,0
1127,0
1128,0
1129,1
1130,1
1131,1
1132,1
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,1
1140,1
1141,0
1142,1
1143,0
1144,0
1145,1
1146,1
1147,1
1148,0
1149,1
1150,1
1151,1
1152,0
1153,0
1154,1
1155,0
1156,0
1157,0
1158,1
1159,0
1160,0
1161,1
1162,1
1163,1
1164,1
1165,1
1166,0
1167,1
1168,0
1169,0
1170,1
1171,0
1172,1
1173,1
1174,1
1175,1
1176,0
1177,1
1178,0
1179,1
1180,1
1181,1
1182,0
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1189,1
1190,0
1191,1
1192,1
1193,0
1194,1
1195,0
1196,1
1197,1
1198,1
1199,0
1200,0
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,0
1208,0
1209,0
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1216,1
1217,0
1218,1
1219,1
1220,0
1221,0
1222,1
1223,0
1224,1
1225,1
1226,0
1227,1
1228,0
1229,0
1230,0
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,0
1240,1
1241,1
1242,1
1243,0
1244,1
1245,0
1246,1
1247,1
1248,0
1249,0
1250,1
1251,1
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,1
1266,0
1267,1
1268,0
1269,0
1270,0
1271,1
1272,1
1273,1
1274,1
1275,0
1276,1
1277,1
1278,1
1279,0
1280,0
1281,0
1282,1
1283,0
1284,1
1285,1
1286,1
1287,0
1288,1
1289,1
1290,1
1291,1
1292,0
1293,0
1294,1
1295,0
1296,0
1297,0
1298,0
1299,1
1300,0
1301,1
1302,0
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,0
1310,0
1311,1
1312,1
1313,0
1314,1
1315,1
1316,0
1317,0
1318,1
1319,1
1320,1
1321,0
1322,0
1323,1
1324,0
1325,1
1326,0
1327,0
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,0
1336,0
1337,0
1338,1
1339,0
1340,1
1341,0
1342,1
1343,1
1344,0
1345,0
1346,0
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1
1353,1
1354,0
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,0
1362,0
1363,0
1364,1
1365,1
1366,1
1367,1
1368,0
1369,1
1370,1
1371,0
1372,1
1373,0
1374,1
1375,0
1376,1
1377,1
1378,0
1379,0
1380,0
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,1
1389,1
1390,1
1391,0
1392,1
1393,1
1394,0
1395,1
1396,0
1397,0
1398,1
1399,1
1400,1
1401,0
1402,0
1403,1
1404,0
1405,1
1406,0
1407,1
1408,1
1409,1
1410,0
1411,1
1412,0
1413,1
1414,0
1415,1
1416,1
1417,0
1418,0
1419,0
1420,0
1421,1
1422,0
1423,0
1424,0
1425,1
1426,0
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,0
1439,0
1440,1
1441,1
1442,1
1443,0
1444,0
1445,0
1446,1
1447,0
1448,1
1449,1
1450,1
1451,0
1452,1
1453,1
1454,0
1455,0
1456,1
1457,1
1458,1
1459,1
1460,1
1461,1
1462,0
1463,1
1464,0
1465,1
1466,1
1467,1
1468,0
1469,1
1470,0
1471,1
1472,0
1473,0
1474,0
1475,0
1476,1
1477,0
1478,1
1479,0
1480,1
1481,1
1482,0
1483,1
1484,0
1485,1
1486,1
1487,1
1488,0
1489,1
1490,1
1491,0
1492,0
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,0
1502,0
1503,0
1504,1
1505,0
1506,1
1507,1
1508,1
1509,1
1510,1
1511,0
1512,0
1513,1
1514,1
1515,1
1516,1
1517,1
1518,0
1519,1
1520,0
1521,1
1522,1
1523,0
1524,1
1525,1
1526,0
1527,1
1528,1
1529,1
1530,1
1531,1
1532,0
1533,1
1534,0
1535,1
1536,1
1537,0
1538,0
1539,0
1540,0
1541,1
1542,0
1543,1
1544,0
1545,0
1546,1
1547,0
1548,0
1549,1
1550,1
1551,0
1552,1
1553,1
1554,1
1555,0
1556,1
1557,1
1558,0
1559,0
1560,0
1561,1
1562,1
1563,1
1564,1
1565,0
1566,1
1567,0
1568,1
1569,1
1570,1
1571,0
1572,1
1573,0
1574,1
1575,1
1576,1
1577,0
1578,0
1579,0
1580,1
1581,1
1582,1
1583,0
1584,0
1585,1
1586,0
1587,1
1588,0
1589,1
1590,1
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,0
1602,0
1603,1
1604,0
1605,1
1606,0
1607,0
1608,1
1609,1
1610,1
1611,0
1612,0
1613,1
1614,0
1615,1
1616,1
1617,1
1618,1
1619,0
1620,1
1621,0
1622,0
1623,1
1624,1
1625,1
1626,0
1627,1
1628,0
1629,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,1
1636,1
1637,1
1638,0
1639,1
1640,1
1641,1
1642,1
1643,1
1644,0
1645,0
1646,1
1647,1
1648,0
1649,1
1650,0
1651,0
1652,0
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,0
1662,1
1663,1
1664,1
1665,0
1666,1
1667,1
1668,0
1669,1
1670,1
1671,1
1672,0
1673,1
1674,1
1675,1
1676,1
1677,0
1678,1
1679,0
1680,0
1681,1
1682,1
1683,0
1684,0
1685,1
1686,1
1687,1
1688,1
1689,1
1690,1
1691,1
1692,0
1693,1
1694,1
1695,0
1696,1
1697,1
1698,1
1699,0
1700,0
1701,0
1702,0
1703,1
1704,1
1705,1
1706,1
1707,0
1708,0
1709,0
1710,1
1711,1
1712,0
1713,1
1714,1
1715,1
1716,1
1717,1
1718,0
1719,1
1720,0
1721,1
1722,1
1723,0
1724,0
1725,1
1726,0
1727,1
1728,0
1729,0
1730,0
1731,0
1732,0
1733,1
1734,1
1735,1
1736,1
1737,1
1738,0
1739,0
1740,0
1741,1
1742,0
1743,0
1744,0
1745,1
1746,1
1747,1
1748,1
1749,1
1750,1
1751,1
1752,0
1753,1
1754,1
1755,1
1756,0
1757,0
1758,1
1759,1
1760,1
1761,0
1762,0
1763,1
1764,1
1765,0
1766,1
1767,1
1768,0
1769,1
1770,1
1771,1
1772,1
1773,1
1774,1
1775,0
1776,0
1777,1
1778,1
1779,1
1780,1
1781,1
1782,1
1783,0
1784,1
1785,1
1786,1
1787,1
1788,0
1789,1
1790,1
1791,1
1792,1
1793,1
1794,1
1795,0
1796,0
1797,0
1798,1
1799,1
1800,1
1801,0
1802,0
1803,0
1804,1
1805,0
1806,1
1807,1
1808,1
1809,1
1810,0
1811,0
1812,1
1813,1
1814,1
1815,1
1816,1
1817,1
1818,1
1819,1
1820,0
1821,1
1822,1
1823,0
1824,1
1825,1
1826,1
1827,0
1828,1
1829,1
1830,1
1831,1
1832,1
1833,0
1834,1
1835,0
1836,1
1837,0
1838,1
1839,0
1840,1
1841,0
1842,1
1843,1
1844,1
1845,0
1846,0
1847,1
1848,1
1849,1
1850,1
1851,1
1852,1
1853,1
1854,0
1855,1
1856,0
1857,0
1858,1
1859,1
1860,1
1861,1
1862,1
1863,1
1864,0
1865,1
1866,1
1867,1
1868,1
1869,1
1870,1
1871,0
1872,1
1873,1
1874,1
1875,1
1876,1
1877,1
1878,1
1879,0
1880,0
1881,1
1882,1
1883,0
1884,1
1885,0
1886,1
1887,0
1888,1
1889,1
1890,0
1891,1
1892,1
1893,1
1894,0
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,0
1902,0
1903,1
1904,0
1905,1
1906,1
1907,1
1908,0
1909,1
1910,1
1911,1
1912,1
1913,0
1914,1
1915,1
1916,1
1917,0
1918,1
1919,1
1920,0
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,0
1928,1
1929,0
1930,0
1931,1
1932,1
1933,1
1934,0
1935,1
1936,1
1937,1
1938,1
1939,1
1940,0
1941,1
1942,0
1943,0
1944,1
1945,0
1946,1
1947,0
1948,0
1949,1
1950,1
1951,0
1952,1
1953,0
1954,0
1955,0
1956,1
1957,1
1958,0
1959,0
1960,0
1961,1
1962,0
1963,1
1964,0
1965,1
1966,1
1967,0
1968,1
1969,0
1970,1
1971,1
1972,0
1973,1
1974,1
1975,1
1976,0
1977,1
1978,1
1979,1
1980,0
1981,1
1982,1
1983,0
1984,1
1985,1
1986,1
1987,0
1988,0
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,0
1997,1
1998,0
1999,0
2000,1
2001,0
2002,1
2003,0
2004,0
2005,0
2006,0
2007,0
2008,1
2009,1
2010,1
2011,0
2012,1
2013,1
2014,0
2015,0
2016,1
2017,1
2018,0
2019,1
2020,0
2021,0
2022,1
2023,1
2024,0
2025,1
2026,1
2027,1
2028,0
2029,1
2030,1
2031,1
2032,1
2033,1
2034,0
2035,1
2036,0
2037,0
2038,1
2039,1
2040,0
2041,1
2042,1
2043,1
2044,1
2045,1
2046,0
2047,1
2048,0
2049,1
2050,1
2051,0
2052,1
2053,1
2054,1
2055,0
2056,0
2057,0
2058,0
2059,1
2060,1
2061,1
2062,1
2063,0
2064,0
2065,1
2066,0
2067,1
2068,0
2069,0
2070,1
2071,0
2072,1
2073,1
2074,1
2075,0
2076,0
2077,1
2078,1
2079,1
2080,1
2081,1
2082,0
2083,1
2084,1
2085,1
2086,0
2087,1
2088,1
2089,1
2090,1
2091,1
2092,1
2093,0
2094,1
2095,1
2096,0
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2103,1
2104,1
2105,1
2106,0
2107,0
2108,0
2109,0
2110,0
2111,1
2112,0
2113,0
2114,1
2115,1
2116,0
2117,1
2118,1
2119,1
2120,0
2121,1
2122,1
2123,0
2124,1
2125,0
2126,1
2127,1
2128,0
2129,0
2130,1
2131,0
2132,0
2133,1
2134,1
2135,1
2136,1
2137,1
2138,1
2139,1
2140,0
2141,0
2142,0
2143,1
2144,1
2145,1
2146,1
2147,0
2148,1
2149,0
2150,1
2151,0
2152,1
2153,1
2154,1
2155,0
2156,1
2157,0
2158,1
2159,0
2160,1
2161,1
2162,0
2163,1
2164,1
2165,1
2166,1
2167,1
2168,0
2169,1
2170,1
2171,0
2172,0
2173,0
2174,1
2175,1
2176,0
2177,0
2178,0
2179,1
2180,1
2181,1
2182,0
2183,0
2184,1
2185,0
2186,1
2187,0
2188,0
2189,1
2190,0
2191,0
2192,1
2193,0
2194,1
2195,1
2196,1
2197,1
2198,1
2199,1
2200,1
2201,1
2202,1
2203,1
2204,0
2205,0
2206,1
2207,0
2208,1
2209,1
2210,1
2211,1
2212,1
2213,1
2214,1
2215,0
2216,1
2217,1
2218,0
2219,1
2220,1
2221,1
2222,1
2223,1
2224,0
2225,0
2226,1
2227,0
2228,0
2229,1
2230,1
2231,1
2232,1
2233,1
2234,1
2235,1
2236,1
2237,1
2238,1
2239,1
2240,0
2241,1
2242,0
2243,1
2244,0
2245,1
2246,1
2247,1
2248,1
2249,1
2250,1
2251,1
2252,1
2253,1
2254,0
2255,0
2256,1
2257,0
2258,1
2259,1
2260,1
2261,0
2262,1
2263,1
2264,1
2265,0
2266,1
2267,1
2268,0
2269,1
2270,1
2271,0
2272,1
2273,0
2274,0
2275,0
2276,1
2277,0
2278,1
2279,1
2280,1
2281,1
2282,1
2283,1
2284,0
2285,0
2286,1
2287,0
2288,1
2289,1
2290,0
2291,1
2292,0
2293,1
2294,1
2295,1
2296,1
2297,0
2298,0
2299,0
2300,1
2301,1
2302,1
2303,1
2304,1
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2311,1
2312,1
2313,1
2314,0
2315,0
2316,0
2317,0
2318,1
2319,1
2320,1
2321,1
2322,1
2323,0
2324,0
2325,0
2326,1
2327,1
2328,1
2329,1
2330,0
2331,0
2332,1
2333,1
2334,1
2335,1
2336,1
2337,1
2338,1
2339,1
2340,1
2341,0
2342,1
2343,0
2344,1
2345,0
2346,1
2347,1
2348,1
2349,1
2350,0
2351,1
2352,1
2353,1
2354,1
2355,1
2356,0
2357,1
2358,1
2359,0
2360,0
2361,1
2362,0
2363,0
2364,1
2365,0
2366,1
2367,1
2368,0
2369,1
2370,1
2371,0
2372,1
2373,1
2374,0
2375,1
2376,1
2377,0
2378,0
2379,0
2380,0
2381,1
2382,0
2383,0
2384,1
2385,1
2386,0
2387,0
2388,1
2389,1
2390,1
2391,1
2392,1
2393,1
2394,1
2395,1
2396,0
2397,0
2398,1
2399,1
2400,1
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2407,1
2408,0
2409,0
2410,1
2411,1
2412,1
2413,0
2414,0
2415,1
2416,0
2417,1
2418,1
2419,0
2420,1
2421,1
2422,1
2423,0
2424,0
2425,0
2426,0
2427,1
2428,1
2429,1
2430,0
2431,0
2432,0
2433,0
2434,0
2435,1
2436,1
2437,1
2438,1
2439,0
2440,0
2441,1
2442,1
2443,0
2444,1
2445,0
2446,1
2447,0
2448,1
2449,1
2450,1
2451,0
2452,1
2453,1
2454,1
2455,1
2456,1
2457,1
2458,1
2459,1
2460,0
2461,1
2462,1
2463,1
2464,0
2465,1
2466,1
2467,0
2468,0
2469,1
2470,1
2471,0
2472,0
2473,1
2474,1
2475,1
2476,1
2477,0
2478,1
2479,1
2480,0
2481,0
2482,1
2483,0
2484,0
2485,0
2486,0
2487,0
2488,1
2489,0
2490,1
2491,1
2492,1
2493,0
2494,1
2495,1
2496,1
2497,0
2498,1
2499,0
2500,1
2501,0
2502,1
2503,1
2504,1
2505,1
2506,1
2507,0
2508,1
2509,1
2510,1
2511,1
2512,0
2513,0
2514,1
2515,1
2516,0
2517,1
2518,1
2519,0
2520,1
2521,0
2522,1
2523,1
2524,1
2525,1
2526,1
2527,1
2528,0
2529,1
2530,0
2531,1
2532,1
2533,1
2534,1
2535,0
2536,1
2537,1
2538,0
2539,1
2540,1
2541,0
2542,1
2543,0
2544,0
2545,1
2546,1
2547,0
2548,1
2549,0
2550,1
2551,0
2552,1
2553,0
2554,0
2555,1
2556,1
2557,1
2558,1
2559,1
2560,1
2561,0
2562,1
2563,1
2564,0
2565,0
2566,1
2567,1
2568,1
2569,1
2570,0
2571,0
2572,0
2573,0
2574,1
2575,0
2576,0
2577,1
2578,0
2579,1
2580,0
2581,1
2582,1
2583,1
2584,1
2585,1
2586,1
2587,1
2588,0
2589,1
2590,0
2591,0
2592,0
2593,1
2594,1
2595,1
2596,0
2597,1
2598,0
2599,1
2600,0
2601,1
2602,0
2603,1
2604,1
2605,0
2606,1
2607,0
2608,0
2609,1
2610,0
2611,0
2612,1
2613,0
2614,1
2615,1
2616,0
2617,1
2618,1
2619,0
2620,0
2621,1
2622,0
2623,0
2624,1
2625,1
2626,1
2627,1
2628,1
2629,1
2630,1
2631,1
2632,1
2633,1
2634,0
2635,1
2636,1
2637,0
2638,0
2639,0
2640,0
2641,1
2642,1
2643,0
2644,0
2645,1
2646,1
2647,0
2648,1
2649,0
2650,1
2651,1
2652,1
2653,1
2654,1
2655,1
2656,1
2657,1
2658,0
2659,0
2660,0
2661,1
2662,0
2663,1
2664,1
2665,0
2666,1
2667,1
2668,1
2669,1
2670,1
2671,1
2672,0
2673,1
2674,0
2675,0
2676,1
2677,0
2678,1
2679,1
2680,1
2681,0
2682,1
2683,1
2684,1
2685,1
2686,1
2687,1
2688,1
2689,1
2690,0
2691,1
2692,1
2693,1
2694,0
2695,0
2696,0
2697,1
2698,1
2699,1
2700,1
2701,1
2702,1
2703,0
2704,1
2705,0
2706,0
2707,0
2708,1
2709,1
2710,0
2711,1
2712,1
2713,1
2714,1
2715,1
2716,1
2717,1
2718,1
2719,1
2720,0
2721,0
2722,1
2723,1
2724,1
2725,0
2726,0
2727,1
2728,1
2729,0
2730,0
2731,0
2732,1
2733,0
2734,1
2735,0
2736,1
2737,1
2738,1
2739,1
2740,1
2741,1
2742,1
2743,1
2744,1
2745,1
2746,0
2747,0
2748,1
2749,1
2750,0
2751,1
2752,1
2753,1
2754,0
2755,0
2756,1
2757,1
2758,1
2759,1
2760,0
2761,0
2762,0
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,0
2771,1
2772,1
2773,0
2774,1
2775,1
2776,1
2777,1
2778,1
2779,1
2780,0
2781,0
2782,0
2783,0
2784,1
2785,1
2786,1
2787,1
2788,1
2789,1
2790,1
2791,1
2792,1
2793,1
2794,0
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2804,0
2805,1
2806,1
2807,0
2808,0
2809,1
2810,1
2811,0
2812,1
2813,1
2814,1
2815,1
2816,1
2817,0
2818,0
2819,1
2820,1
2821,0
2822,1
2823,0
2824,1
2825,1
2826,1
2827,1
2828,1
2829,1
2830,1
2831,0
2832,0
2833,1
2834,0
2835,0
2836,1
2837,0
2838,0
2839,1
2840,0
2841,0
2842,0
2843,1
2844,1
2845,1
2846,1
2847,0
2848,1
2849,1
2850,0
2851,0
2852,0
2853,0
2854,0
2855,1
2856,0
2857,1
2858,0
2859,1
2860,0
2861,0
2862,1
2863,0
2864,1
2865,1
2866,0
2867,1
2868,1
2869,1
2870,0
2871,0
2872,0
2873,1
2874,0
2875,0
2876,1
2877,1
2878,0
2879,1
2880,1
2881,1
2882,1
2883,1
2884,1
2885,1
2886,1
2887,1
2888,1
2889,0
2890,1
2891,1
2892,1
2893,0
2894,0
2895,1
2896,0
2897,0
2898,0
2899,0
2900,1
2901,0
2902,1
2903,1
2904,1
2905,1
2906,0
2907,1
2908,0
2909,0
2910,1
2911,0
2912,0
2913,1
2914,1
2915,1
2916,1
2917,0
2918,0
2919,0
2920,0
2921,1
2922,1
2923,0
2924,1
2925,1
2926,0
2927,1
2928,1
2929,0
2930,0
2931,1
2932,0
2933,1
2934,1
2935,0
2936,1
2937,0
2938,0
2939,1
2940,1
2941,1
2942,1
2943,1
2944,1
2945,0
2946,1
2947,0
2948,1
2949,1
2950,1
2951,0
2952,1
2953,0
2954,0
2955,0
2956,1
2957,1
2958,0
2959,0
2960,0
2961,0
2962,1
2963,0
2964,1
2965,1
2966,0
2967,1
2968,1
2969,1
2970,1
2971,0
2972,1
2973,1
2974,1
2975,1
2976,0
2977,1
2978,1
2979,1
2980,1
2981,1
2982,1
2983,0
2984,1
2985,0
2986,1
2987,0
2988,1
2989,0
2990,0
2991,0
2992,1
2993,1
2994,1
2995,1
2996,1
2997,1
2998,1
2999,1
